car_brand,car_model,comments,likes
한국GM,쉐보레 카마로,제 블로그에 동영상 iframe으로 넣어도 될까요?,1
한국GM,쉐보레 카마로,재가 아직 14살이여서 잘몰르갰는데 재가 커서 머스탱을살찌 쉐보레 카마로를 살지고민돼는데 뭘살까요..,1
한국GM,쉐보레 카마로,컨버도 나오면 좋을텐데,1
한국GM,쉐보레 카마로,난 줘도 컨트롤 못할듯..,1
한국GM,쉐보레 카마로,2019년 현재 5428만원,2
한국GM,쉐보레 카마로,E92 m3타다 이차타보세요 변속기반응 최악임ㅋㅋ 그외에는 뭐 나쁘진않았음,1
한국GM,쉐보레 카마로,"링컨 2017년식 MXZ 차량 절대로 구입하지 마세요인수 받기전에 차량결함으로 AS를 받은 다음에  소비자인 저에게 인수 받으라네요이게 말이 되는지요???링컨 절대로 구입하지마세요,,",1
한국GM,쉐보레 카마로,까...까마로..,3
한국GM,쉐보레 카마로,일반유 세팅인가요? 아니면 고급유 세팅인가요? 궁금합니다.,2
한국GM,쉐보레 카마로,제로백 4초대,6
한국GM,쉐보레 카마로,영상 설명란에는 '카마로'라고 쓰고 왜 말씀하실땐 '까마로'라고 불르나요? 한국에서만 부르는 애칭인가요?,1
한국GM,쉐보레 카마로,왓더 5000만원,1
한국GM,쉐보레 카마로,무ㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜ ㅜㅜㅜㅜㅜㅜ. ,1
한국GM,쉐보레 카마로,안전벨트는 끝까지 안메시네요?,1
한국GM,쉐보레 카마로,아래 댓글 지오메트리 드립 ㅎㅎㅎㅎㅎㅎ 최소한 미쿡 모터트랜드 영상 정도는 보고오자.   영어 못 알아들으면 그냥 그림이라고 보고 댓글 달자고. ㅎㅎ,2
한국GM,쉐보레 카마로,내가 볼땐 걍 과부제조기임,1
한국GM,쉐보레 카마로,mrc가 뭔가여?,2
한국GM,쉐보레 카마로,48:00,3
한국GM,쉐보레 카마로,이번편은 유달리 말을 더듬으시네요...;; ㅜ,1
한국GM,쉐보레 카마로,첨보는차길래 먼가했다뒤에서 겁나쪼드만 rs가 만만하드나 ㅋㅋ 점인줄알았네두번이나 점되니까 안따라오드라 왠만한 튜닝차아니면 못따라온단다그냥싼맛에 타라 국산차,1
한국GM,쉐보레 카마로,내일 현대차 자율주행차경진대회 오시나요???,1
한국GM,쉐보레 카마로,리뷰보고 마음 굳혔습니다. 감사합니다. 안삽니다,3
한국GM,쉐보레 카마로,그니까~ 그니까~ 그니까~ 그니까~,2
한국GM,쉐보레 카마로,어느정도 대본 좀 써놓고 설명하시는게...,4
한국GM,쉐보레 카마로,오오 1등???,1
한국GM,쉐보레 카마로,현기가 아니면 특히 쉐보레면 까야 하는데깔대가 없으니 말 더듬는거 봐라 ㅉㅉ,1
한국GM,쉐보레 카마로,네 경쟁차량 911카레라 언급부터 리뷰껏습니다. 단순히 제원가지고 비교할거면 비교대상 무수히많습니다. 무슨 말도안되는 .. 포르쉐를 얼마나 타보신건지 의문이가네요.운동성능 승차감 무게배분 모두 비교대상이 아닌데 단순히 가격만으로 경쟁상대를 잘못잡으신듯하네요.물론 트랙에서도 어림없습니다. 아메리칸머슬은 특히 간단한 구조에 비해 가벼운엔진이 섀시를 못이겨내고 그에따라 가벼운 회두성이 여유있다고 착각하는분들이 계신데 큰착각입니다..그게 여유가있다는사람은 정말 동급차량의 좋은성능을 못타본사람이겠지요. 좀 더 사실적이고 현실적인 리뷰 부탁드릴게요.,1
한국GM,쉐보레 카마로,도발해보든지 상대해줌날짜 장소 시간 차량 알려만줘라 비슷한차량 끌고 가줄게,1
한국GM,쉐보레 카마로,잘보겠습니다 ㅋㅋ1빠인가요?,1
한국GM,쉐보레 카마로,왜 카마로 인데 까마로 라고해요,1
한국GM,쉐보레 카마로,뭔놈에가속얘기만하고있어,1
한국GM,쉐보레 카마로,리뷰를 접하면서 자동차매장에 방문했을때 딜러를 만난기분이 드네요..단점을 감추고 장점만 부각시켜려 하는게 거부감이 생기네요..시승기라기 보다는 카마로ss홍보영상이라는 느낌이 강하게 들었어요..,1
한국GM,쉐보레 카마로,응911 까진아니야,2
한국GM,쉐보레 카마로,까마로x 카마로o,5
한국GM,쉐보레 카마로,헉.... 어디하고 성능을 비교하시나요... 가격대비는 인정.. 성능만 놓고.? 이거는 사과하시길..... 신뢰가 안가네요.,2
한국GM,쉐보레 카마로,말을 잘 못하네요....  그러니까 를...그 까 라고 하고...,4
한국GM,쉐보레 카마로,아좀 밟아봐 말만하지 말구,3
한국GM,쉐보레 카마로,머스탱보다 천만원 싸다고 하셨는데 차알못 일반인도 아니고 알것다아는 기자분이 잘못된 정보 주는건 아닌거 같습니다 포르쉐 브랜드 이상같은 할인 일절 안해주는 브랜드 제외하고는 수입차 공식가격은 말그대로 공식가격일뿐이죠머스탱도 6천만원 고대로 받아쳐먹는게 아니고 할인이 들어가기때문에카마로와 천만원차이난다는건 터무니없는 말입니다.,1
한국GM,쉐보레 카마로,우리아버지의 연봉이1억5천... 아버지한테 이거사자히니 제네시스eq900풀옵션 카마로ss가 더예쁜데 ㅠ,1
한국GM,쉐보레 카마로,영어인데 왜 자꾸 까마로라고 그러는지 모르겠네요멕시코에서 살다왔나,4
한국GM,쉐보레 카마로,목소리는 참 좋은데...말을 엄청 더듬어시네요. 너무 답답해요.그리고 말을 좀 더 조리있게하시면 좋을것같아요.,5
한국GM,쉐보레 카마로,속도위반 과태료 냈습니까,1
한국GM,쉐보레 카마로,답답해서못듣것내ㅡㅡ말을왜케더듬는지아답답해,8
한국GM,쉐보레 카마로,아...말하는거...답답해 죽겠네...같은말 몇번을 했다 말았다..차는 잘 봤습니다.,4
한국GM,쉐보레 카마로,어~~~그러니까~~~어~~~그리고~~~~음~~~~~,5
한국GM,쉐보레 카마로,"늘 상큼발랄(?)한 김한용 피디님의 리뷰 잘 보고 있습니다. 제가 미국에 살고 있어서 여기 현지인 유튜버들의 자동차 리뷰도 많이 보고 있는데 피디님의 리뷰만큼 재밌게 하는 분들이 없더군요. :)) 몇 년 뒤에 차를 바꿀까 생각하면서 리뷰들을 유심히 보고 있는데요, 기아 텔루라이드를 염두에 두고 있었는데 전기자동차시대로 완전히 바뀌기 전에 V8 자동차를 몰고 싶은 마음이 자꾸 드네요 ㅋㅋ 어쩌죠?",4
한국GM,쉐보레 카마로,에스컬레이드랑 6000정도 차이나는데 비슷한 크기와 출력이라 충분히 수요가 있을 거 같네요 매력적인 차네요,4
한국GM,쉐보레 카마로,멋진 리뷰 잘 보았습니다.재작년 부터 트래버스 레드라인으로 조그만 트레일러와 보트(23피트)도 끓고 있는데.정말 잘 나가더라고요.그 전에 볼보 XC60과는 비교도 않되게 견인하는 느낌도 없을 정도 엿지요.그런데 타호는 정말 어마어마 하군요.그냥 모든면에서 대단하네요.트래버스 레드라인도 옵션이 좀 아쉬웠는데 타호는 정말 다양하네요.좋은 리뷰 잘 보았습니다.앞으로도 좋은 리뷰 부탁해요,7
한국GM,쉐보레 카마로,"뼈때리는영상...쉐보레가 국내시장을 고려했더라면, 시기적으로 그전에 들어와야했다는 그 말에 전적으로 동감합니다.영상 잘봤습니다.",8
한국GM,쉐보레 카마로,와...팰리가 베뉴가되는 마법..👍🏻타호는 진짜 거대하네요👍🏻👍🏻👍🏻,32
한국GM,쉐보레 카마로,대표님 옆에서 타호 함께 시승했는데 v8 6200cc의 미국감성 너무 좋았어요ㅠㅠ이래서 타는구나 싶었는데 기름값 무서워서저는 그냥 전기차 타야겠네요🥲,49
한국GM,쉐보레 카마로,가격적인 부분 너무 공감합니다 ㅠㅠ 기본라인 나왔으면 진짜 삿을건데 ㅠㅠ,13
한국GM,쉐보레 카마로,와.. 펠리도 엄청 크다 생각했는데 ... 굉장하네요..,5
한국GM,쉐보레 카마로,"기어 노즈라고 우리가 말하는 것, 기어봉이 앞에 있는데다 못 생기고, 패들 시프트 있으면 좋겠단 생각이 듭니다.그런 것 빼고는 화려한 디스플레이 있고 고급스러운 에스컬레이드까지 갈 필요는 없는 것 같고,조금만 부족한 부분이 보완돼서 나온다면 더 좋은 6.2 리터 가성비 차가 될 것 같아요..상세한 시승기 감사합니다..^^",1
한국GM,쉐보레 카마로,와 펠리세이드가 작아 보이다니.진짜 미국차스럽다. 실내 투박한 것까지.,8
한국GM,쉐보레 카마로,"역시 차가 크다보니 여유있어뵈네요~ 공식 연비는 복합 6.4km/l, 도심 5.7km/l 네요 ㅎㅎㅎ",4
한국GM,쉐보레 카마로,차량이 튼튼하게 보이고 안정감있어 보입니다,7
한국GM,쉐보레 카마로,"와~차가탱크네요^^영상잘봤습니다.늘좋은영상감사합니다,",17
한국GM,쉐보레 카마로,이햐 차 진짜 크다.. 근데 드디어 국내출시 한건가요?와 디자인도 멋지고 좋다. 근데 가격을 보니 링컨하고 겹치게 되는데. 흠..... 타호는 링컨의 에이에이터가 아니라 네이게이터 급인건가? 서버번은 타호보다 더 큰차네 ㄷㄷㄷㄷㄷ,1
한국GM,쉐보레 카마로,출장가서 렌트카로 GMC 유콘 거솔린6.0 몰았었는데 그느낌 잊을수가 없음. 레알 상남자의 차이자 주차공간만 있다면 제일 몰고싶은 풀사이즈 SUV.,3
한국GM,쉐보레 카마로,6.2리터 8기통인데 연비 괜찮은 편이네요..ㅎㅎㅎ콜로라도도 시내만 주행하면 5넘기기 힘듭니다..ㅎㅎㅎ,5
한국GM,쉐보레 카마로,"2015년식 타호 수입해서 타고 있습니다. 1년을 넘기지 못하고 갈아타는 내가 7년차 타며 만족스럽습니다. 그래 이번에는 정식수입이라 해서 기다렸지만.. 트림 자체가 원하는 트림을 살수 없다는것에 계약했다가 일단 보류했습니다. 하이컨트리보다 천만원이상 싼 트림이지만 RST 트림이 나왔더라면 사기도 했겠거니와 주변에도 뻠뿌질 무지 했을껀데... (RST는 브램보 브레이크, 데쉬보드 천공가죽등 젊은감성에 크롬부분이 모두 블랙크롬) 원하지 않는 트림을 돈을 더주고 산다는것이 내키지 않아 FL되는 엑스페디션 한번 보고 결정해야겠습니다. 에스컬레이드는 거품이 말도 않되게 불어나서 2년전부터 기다리다 접었구요. 타호는 주차가 조금 넓어서 불편할수 있겠지만 어지간해서는 다 됩니다. 그리고 미국차치고 고장이 적었고, 여러가지로 만족하며 탔던 좋은차는 맞습니다.",3
한국GM,쉐보레 카마로,솔직히 쉐보레 자동차 문제가 아니라 수입해오는 쉐보레 자동차 몇몇차 빼고는 나라법때문에 못달고 들어오는걸로 알아요.  자동차 튜닝법이 빨리 개선좀 됐으면 좋겠어요. 콜로라도도 나온지 꽤됐는데 나라에서 법 계정이 되질 않아서 아직까지 일반전구 달고 달아야 된다니 옛날 구닥다리 법 계정이 빨리 필요합니다.,7
한국GM,쉐보레 카마로,좀 더 대중적인 등급의 모델을 들여왔으면 하는 안타까움~타호를 원하는 사람들은 많은 옵션보다는 실용성을 원함  그래서  8천 전후의 가격대 모델 부재가 아쉬움국내 최대 배기량이 선사하는 자동차세 압박과S600급을 능가하는 극악의 연비는.... 찐 부자가 아니면 유지 관리가 어려운 차~로 만들어 놨음... 하지만 찐부자는 에스컬레이트를 샀겠죠...,5
한국GM,쉐보레 카마로,차는 확실히 멋진데... 연비가... 실제로 구입해서 탄다고 하면 살 떨릴 것 같아요;;,28
한국GM,쉐보레 카마로,오 다른 유튜버분들은 타호옆에서 서면 왜소해보이시던데 한용님은 딱 잘 어울리시네요!! 👍👍👍👍👍ㅎㅎ,9
한국GM,쉐보레 카마로,"타호 사실 분들은 연비 신경안쓰죠. 앞으로 몇년이 걸릴지 모르지만, 전기차로 넘어가는 시점에 고배기량에 파워와 편안함 느끼고 싶은분 타세요.",12
한국GM,쉐보레 카마로,요즘 기름값 생각하면 끌고다니기 정말 겁나는...이젠 연비 생각 안하고 차사기 정말 어려워요.,1
한국GM,쉐보레 카마로,리뷰 정말 잘하신다 사고 싶어지는 ㅋ,3
한국GM,쉐보레 카마로,지름값 싸면 타보고 싶네 ㅠ렌트카 빌려서 타보는 걸로...😊,1
한국GM,쉐보레 카마로,타호 멋진데요!! 옵션이 좋은 만큼 시트에도 신경을 써줬으면 좋았을꺼 같아요. 요즘 우리나라 사람들 내부도 정말 많이 보는거 같아요 아님 가격도 천정도만 낮춰줬어도…,5
한국GM,쉐보레 카마로,서버밴 옆에 팰리세이드 있으면 진짜로 베뉴정도로 느껴질것 같네요.,1
한국GM,쉐보레 카마로,"지난 영상에서 메일 보내면 선물 준다고해서 호기심에 보냈더니 예쁜 노란컵, 열쇠고리, 모카 스티커를 보내주셨네요. 잘쓰겠습니다.ㅎㅎ",4
한국GM,쉐보레 카마로,솔직히 급을 생각하면 가성비 좋고 디자인 멋있고 정말 최고네요 😀,2
한국GM,쉐보레 카마로,차는 좋아 보이는데 전폭이 2060mm 라 주차는 진짜 힘들겠네요,3
한국GM,쉐보레 카마로,앞에 비해서 뒤가 아쉽네요 저정도 금액 부담안느끼시는 분이면 말씀처럼 에스컬레이드로 갈듯합니다. 개인적으로 오히려 고배기량 차들에 적극적으로 하이브리드 넣어서 연비도 두자리 나오게 하고 배기가스도 줄이는것이 좋을듯해요,4
한국GM,쉐보레 카마로,시승기 너무 재밌네요 긴 영상이지만 스킵없이 봤네요,1
한국GM,쉐보레 카마로,펠리세이드랑 비교하니까 크기체감 확 되네 ㅋㅋㅋ 펠리세이드도 덩치하난 엄청 큰데,3
한국GM,쉐보레 카마로,정말 짱 이네요 좋은 정보 감사합니다,7
한국GM,쉐보레 카마로,"한국 출시 간보던때부터 duramax 3.0 인증 하고, 최소 LT트림부터 들고 왔으면 지금의 분위기는 절때 아니였을듯 합니다.---------‐구매 안하실분들이야 3.0 이고 LT가 무슨말이야 하겠지만, 기사 나올때부터 위시리스트에 넣었던분들에게는 상당히 실망스런 부분이거든요.그리고 쉐보레는 깡통 중의 깡통 LS가 따로 있네요",4
한국GM,쉐보레 카마로,트렁크 유리가 저런식이면 방음이 잘될까 싶네요.,2
한국GM,쉐보레 카마로,풀사이즈 SUV의 전성기는 전기차 시대일 것 같아요. 연비 걱정없이 누릴수 있는 사이즈,1
한국GM,쉐보레 카마로,역시 분석이 짱이십니다 !! 타호 풀옵션애 7~8000만원이면 사겠는데 1억 돈이면 좀 써서 캐딜락이나 주차장 되면 벤츠 스프린트? ㅋ 애매한 가격에 애매한 타이밍이네요,4
한국GM,쉐보레 카마로,내부 인테리어는 그냥 구가닥이네요~~~외부는 멋지구만,2
한국GM,쉐보레 카마로,"한국은 안전하니 좀더 써서 에스컬레이드를 사는것도 좋을것같네요미국은 에스컬레이드를 워낙 잘 훔쳐가서 그거때문에 GMC 유콘이나 서버밴,타호로 사는 사람도 꽤 잇어요. 유콘같은경우 디날리모델로 가면 인테리어도 다르거든요,  캐딜만큼은 아니어도 고급져요.",4
한국GM,쉐보레 카마로,진짜 대한민국 최고의 카리뷰어시네요,5
한국GM,쉐보레 카마로,큰차를 좋아해서 카니발이나 팰리로도 만족못했는데 여건만 되면 사고싶네요!,2
한국GM,쉐보레 카마로,차 크기에 비해 생각보다 실내가 넓은 느낌은 아닌듯합니다,2
한국GM,쉐보레 카마로,"30:20 사운드가 마치 할리우드 영화 속, 주인공이 몰고 가는 차량에서 나오는 선명하고 경쾌한 음악소리 같네요. 미국적인 감성인가 ㅋㅋ",6
한국GM,쉐보레 카마로,요즘 기름 가격에는... 작년이였으면 좋았을듯,7
한국GM,쉐보레 카마로,엔진 6.2 가솔린 ㅎㄷㄷ.....,17
한국GM,쉐보레 카마로,길에서 봤었는데 넉넉해보여서 너무 좋아보였어요,1
한국GM,쉐보레 카마로,능력만되면사고싶다ㅎ,3
한국GM,쉐보레 카마로,승용만 몰든 이들은코너링   등등감 잘 잡고  적응후속도들 내시길~,1
한국GM,쉐보레 카마로,연비가 안좋은데..  저렴하다고 탈까요.. ㅎㅎ.   소비자가 극명하게 갈리는 차인듯요.,1
한국GM,쉐보레 카마로,"카니발이나 팰리세이드만 해도 참 크다 생각했는데, 타호는 진짜 너무 크다 ㅋㅋㅋㅋㅋㅋ",2
한국GM,쉐보레 카마로,"미국식 프리미엄) 적당한 가격에 그저 그런 인테리어, 그저 그런 승차감, 그저 그런 주행감에 연비 극악의 집합체. 그런데 그래서 좋아.",8
한국GM,쉐보레 카마로,ㅜㅜ 진짜 쉐보레는 운이없나 하필 이런차가 나오는데 기름값이 방해질을 강력하게..,2
한국GM,쉐보레 카마로,타호는 3열에 카시트 설치가 가능한가요?,1
한국GM,쉐보레 카마로,"연비는 그렇다 치더라도 세금이.,정말 여유가 있는분들이 타는차.",1
한국GM,쉐보레 카마로,시승기에  이용된 차들은 어떻게 처리되나요?,2
한국GM,쉐보레 카마로,영상으로만 봐도 진짜큰데 실물로 보면 얼마나 클까요 ㄷㄷ,3
한국GM,쉐보레 카마로,사고싶다...,1
한국GM,쉐보레 카마로,펠리세이드가 베뉴가 되버리넹 ㅋㅋㅋ,101
한국GM,쉐보레 카마로,차박 미쳤네 이차,1
한국GM,쉐보레 카마로,와 느낌이 에스컬레이드 같네요. 웅장하다!,1
한국GM,쉐보레 카마로,딱 느낌이 그건데 에스컬레이드급 크기에 차는 갖고싶지만 견인도 하고 오지캠핑도 하면서 막타기에는 에스컬레이드 사기엔 아깝고 그럴때 좋은 선택지가 될꺼같은 느낌..,1
한국GM,쉐보레 카마로,"와~~  차 크기가  어마무시 하구나....    주차장  옆라인 잡아 먹는거 아닐까?   ㅡ,ㅡ",4
한국GM,쉐보레 카마로,"연비가 ,, 6킬로,, ㅎㄷㄷ",1
한국GM,쉐보레 카마로,미국 트렐러는 유럽 카라반과 다르게 브랙끼 시스템이 전기브랙끼 라서 그래요. 아마 차에 브랙끼 감도 조절하는 장치 있을건데 못보신듯... 유럽카라반은 관성브랙끼 인지라 차이점이 명확해요..,3
한국GM,쉐보레 카마로,아니 왠만한 주차장엔 자리있어도 못댄다는게.....근데 펠리는 내리막길에서 미션보호한답시고 시동꺼지고 브레이크 안듣고,1
한국GM,쉐보레 카마로,에스컬레이드 숏바디와 네비게이터 gmc 유콘 익스페디션 얘네랑 같은 플랫폼인데 나름 고급스러운듯,1
한국GM,쉐보레 카마로,좋네요~. 근데 캐딜락이 땡기네요 ㅎㅎ,2
한국GM,쉐보레 카마로,29:10 진짜 저기서 5년 살라고 던져주면 살아 있을 듯 ㅋㅋㅋ,3
한국GM,쉐보레 카마로,팰리는 트래버스보다도 작은데ㅎㅎ,2
한국GM,쉐보레 카마로,와 펠리세이드랑 보니까 차이가 실감이 나네요,2
한국GM,쉐보레 카마로,잘 봤습니다.궁금한 점이 있는데 혹시 타호는 캐딜락 센터에서AS가 가능한가요?캐딜락 센터가 에스컬레이드를 맡으니 타호도정비가 좀 유리하지 않나 생각이 드네요.,2
한국GM,쉐보레 카마로,"4:08 , 아무리 쉐비 스몰블럭이라지만... ㄷㄷㄷㄷ",1
한국GM,쉐보레 카마로,저 크기에 연비 15정도 나와주면 딱좋은데,1
한국GM,쉐보레 카마로,기름값이 장난아니겠군,4
한국GM,쉐보레 카마로,타호와 카라반...너무 좋은데~,2
한국GM,쉐보레 카마로,트레버스 페이스리프트도 리뷰 부탁드립니다.,3
한국GM,쉐보레 카마로,정말 멋있긴한데 우리 아파트 주차장에는 없었으면 좋겠어요 ㅎ,6
한국GM,쉐보레 카마로,에스컬레이드랑 차이가 좀 나나요?,1
한국GM,쉐보레 카마로,에스컬레이드 서민형 버젼. 신형 5세대 에스컬레이드 숏바디가 1.5억 좀 넘으니 차가격이 영상처럼 3천은 아니고 5~6천 정도 차이난다고 봐야죠.,1
한국GM,쉐보레 카마로,저 발판은 정말 호불호가 갈리는 옵션입니다.. 겨울에 얼어붙어서 내려오질 않거나 얼음을깨면서 뻑버벅 몆번내려오면 바로 고장입니다.. ㅡㅡ;; 고정형 발판을 더 선호하는데 그것도 겨울에 얼면은 그거 밟고 많이들 날라간다 하더군요.. ㅡㅡ;;,5
한국GM,쉐보레 카마로,타호 진짜 진심 ! 멋지고 좋은차 이긴 한데........... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇ ㅏ...  3천만원 ... 이것도 적은 금액이 아니지 아반떼 한대 더 살 수 있긴한데 진짜 이 돈 보태서 에스컬로 가는게 맞는것 같기도 합니다  ㅋㅋㅋㅋㅋㅋㅋ,3
한국GM,쉐보레 카마로,6200 타보고싶다 ㅠㅠ,1
한국GM,쉐보레 카마로,타호 엔진을 투아렉 v8 4.0 디젤달아놓으면 훨씬 잘어울릴듯,1
한국GM,쉐보레 카마로,"아..세단만 탓는데..큰차타고싶다..근데 세금 기름값 감당 못할것같아.,",1
한국GM,쉐보레 카마로,주차공간만 있으면 최고의 패밀리카,5
한국GM,쉐보레 카마로,쉐보레차는 앉았을때 차가 몸을 감싸주는 느낌이 공통적으로 있어요.,1
한국GM,쉐보레 카마로,에스컬레이드 보다는 작나요??손세차장 운영하고있다보니 크기가 너무궁금하네요ㅋㅋㅋ,1
한국GM,쉐보레 카마로,펠리 순정견인력750kg 아니냐? 비교불가 내구성과 상품성.,4
한국GM,쉐보레 카마로,연비생각하고 타는 차는 아니라 돈만 있으면 샀을차다,2
한국GM,쉐보레 카마로,포드 엑스페디션과 비교하면 어떤가요?,1
한국GM,쉐보레 카마로,트렁크 뒷문 창문만 열리는거랑 2열 더블폴딩 구형렉스턴이랑 뉴렉스턴도  됐었는데...,1
한국GM,쉐보레 카마로,한국은 뭐든 풀옵만 들어가나 보군요... 미국엔 3.0 디젤도 있고 5.3도 있는데....ㅎ 그런데 에스컬레이드 인테리어에 비해 유콘이나 타호보면 좀 싸구려 차 같아 보임ㅋ,1
한국GM,쉐보레 카마로,하승진 :  음 날위한 중형 SUV가 드디어 나왔군,5
한국GM,쉐보레 카마로,3.5터보 포드 익스페디션이랑 비교를 많이 하겠네요.,1
한국GM,쉐보레 카마로,살 능력은 없지만... 나같으면 캐딜락을 사겠다..,2
한국GM,쉐보레 카마로,와우 화질 좋아요,1
한국GM,쉐보레 카마로,타호 진짜 내달라 내달라 할 때 안내더니 ㅠ그리고 쉐보레는... 쉐보레 타는 사람이지만 가격대비 옵션이 너무 없어서 풀옵갖고왔어도 옵션 별로라고 할 사람 많을지도..?,1
한국GM,쉐보레 카마로,12:19 김한용겁나멋져반해버리겠네 네비위에 써있는거 저만 본건가요??ㅋㅋㅋㅋ,6
한국GM,쉐보레 카마로,쉐보레는 수입이 답임,8
한국GM,쉐보레 카마로,gmc 씨에라 가져올거면 유콩 가지고 왔으면 어땠을까 하네요 9250이나 9850이나 거기서 거기 아닐까요?,1
한국GM,쉐보레 카마로,아 타호 사고 싶은데 저렴이 버전도 들여왔으면..,1
한국GM,쉐보레 카마로,연비랑 세금이 어마어마 할듯..,1
한국GM,쉐보레 카마로,전동발판 고장 생각보다 많다고 계속 그러는데 정말 어때요 ??,1
한국GM,쉐보레 카마로,뭔가 익숙한 엔진음..ㅋㅋSUV에 쿼드팁은 낮설다,1
한국GM,쉐보레 카마로,3열은 생각보다 그렇게 넉넉하지않아 보이네요 3열을 세우고도 트렁크 여유공간은 훨씬 확보 되는것 같은데 김한용기자님이 앉은 자세가 무릎도 많이 뜨고 팰리세이드와 비슷한 느낌이네요 ㅎ 덩치는 엄청난데 6.2리터 휘발유를 감당할 재간이 없겠네요 ㄷㄷ,6
한국GM,쉐보레 카마로,영맨 : 이차는 소총이나 샷건 들고 타기 편해요!,1
한국GM,쉐보레 카마로,차 괜찮네요 ㅎ 잘봤슴당,2
한국GM,쉐보레 카마로,34:02 한용 아재...,1
한국GM,쉐보레 카마로,일단 차값도 부담이지만 기름때문에 무서워서 차고 다니시 더 무섭네,1
한국GM,쉐보레 카마로,습관적 보닛 학대를 멈춰줄 차,1
한국GM,쉐보레 카마로,카니발 오너들의 로망이긴 하지만 연비나 크기로 인한 주차문제를 재외하고서라도 막상 195mm 더 긴 전장에도 3열공간이 카니발보다 편하지 못하니 그냥 입맛만 다시며 그돈씨 애들 학원 더 좋은데 보내야지로 결론이 날듯 합니다.,1
한국GM,쉐보레 카마로,차는 참 큰데  네비게이션은 참 아담하네요 솔직히 저 차 살 뽜야 캐딜락 에스컬레이드 살듯,2
한국GM,쉐보레 카마로,캡틴아메리카 원터솔져에서 닉퓨리가 게틀링건 꺼내던데 옵션인가요?,1
한국GM,쉐보레 카마로,저걸 미국에서 타봤는데.. 저건 SUV라기 보다는 승합차라고 하는게 나을지도..,1
한국GM,쉐보레 카마로,엔진 cc만 작았으면 좋았을텐데 타호 사고 싶었는데 가격이랑 엔진 cc가 차이가 나서 익스페디션으로 구매했어요 에어서스인가요? 그것도 부럽네요익스페디션이랑 비교 부탁드립니다,3
한국GM,쉐보레 카마로,편집을 그렇게해서 그런걸까요?한용님 말씀 한마디 한마디가 성의없이 툭툭 뱉는 느낌이라 몰입도가 많이 떨이집니다ㅠㅠ,1
한국GM,쉐보레 카마로,전기 픽업이나 많이 나왔으면,2
한국GM,쉐보레 카마로,타호 모든 트림이 나왔었다면.. 쩝... 디젤엔진 아니라서 아쉽네요 ㅎ...,1
한국GM,쉐보레 카마로,펠리세이드가 귀여워 지는 마법●●●,1
한국GM,쉐보레 카마로,번창하세요!!!!!,3
한국GM,쉐보레 카마로,5천만원대면 사겠는데 9천만원이면 솔직히 내소득엔 무리데스,1
한국GM,쉐보레 카마로,진짜 웅장하네요ㅎㅎ,6
한국GM,쉐보레 카마로,타호 계약했다가 실내 너무 열받아서 그냥 에스컬레이드 계약했습니다 중복투자안하려구요,1
한국GM,쉐보레 카마로,타호 타고 서울시내 주행하면 차로가 좁아서 쫄깃하겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4
한국GM,쉐보레 카마로,멋지고 소유하고 싶지만 한국서는 부담되네요.유류비 특히 주차장에서 완전 민폐입니다.그냥 미국처럼 큰나라에서 타는 차...,1
한국GM,쉐보레 카마로,간지작살이다...중후한데 상남자타호랑 캠핑가고싶다,1
한국GM,쉐보레 카마로,사고싶다...ㅜ,3
한국GM,쉐보레 카마로,차박할때 대박이겠다,1
한국GM,쉐보레 카마로,디젤에 6500~7000천대가잇엇음 구매하고싶엇는데 기다렷우나 포기햇습니다..ㅠㅠ,1
한국GM,쉐보레 카마로,대단히 감사합니다.ㅎ,1
한국GM,쉐보레 카마로,저게 숏바디라니… ㄷㄷ,4
한국GM,쉐보레 카마로,3.0터보 정도면 괜찮을거같은데,1
한국GM,쉐보레 카마로,"@모카 셰보래 직원분이 26:46실수 하신거 같은데 ""피치 어씨스트 뷰""가 아니라 ""히치 어씨스트 뷰"" 아닌가요?뒤에 캐러밴 연결하는 부분을 히치 (car hitch)라고 하는데 잘못 아신거 같에요.",1
한국GM,쉐보레 카마로,주차하기 힘든 차를 사면 스트레스 장난 아님,1
한국GM,쉐보레 카마로,"장소가 볼트 ev, euv  시승행사 장소랑 같네요~",1
한국GM,쉐보레 카마로,카라반 자체에 브레이크 시스템이 있는것으로 알고있습니다,1
한국GM,쉐보레 카마로,미국에서도 이젠 안팔리나 보다. 이런 물건을 한국에 출시하는 걸 보니,1
한국GM,쉐보레 카마로,세금 진짜 어마무시하겠다.. 기름값도 그렇고 ㅋㅋ차 크기도 너무 크고.. 아무나 살 차는 아니구만너무커서 휴게소에서나 안봤으면 좋겠다..ㅋㅋㅋㅋ,1
한국GM,쉐보레 카마로,비싸지않게 나왓음.. 하위트림나왓으면 삿을거같아...ㅠ속상해,4
